1	1000	10000	8,81e-11	3,79989e-16	0,109
1	1000	10000	1e-10	3,59342e-16	0,103
1	1000	10000	1e-09	2,68175e-16	0,09
1	1e+06	100	8,81e-11	6,48426e-12	0,74
1	1e+06	100	1e-10	6,20548e-12	0,756
1	1e+06	100	1e-09	6,54974e-12	0,741
1	1e+06	1000	8,81e-11	7,59803e-13	0,742
1	1e+06	1000	1e-10	7,12213e-13	0,687
1	1e+06	1000	1e-09	7,8589e-13	0,723
1	1e+06	10000	8,81e-11	6,52365e-14	0,712
1	1e+06	10000	1e-10	6,81836e-14	0,658
1	1e+06	10000	1e-09	1,68931e-13	0,73
100	0	100	8,81e-11	5,29525e-16	0,077
100	0	100	1e-10	3,11392e-16	0,061
100	0	100	1e-09	2,98224e-16	0,066
100	0	1000	8,81e-11	6,61288e-16	0,066
100	0	1000	1e-10	3,8778e-16	0,067
100	0	1000	1e-09	3,50435e-16	0,07
100	0	10000	8,81e-11	2,67905e-16	0,068
100	0	10000	1e-10	4,04604e-16	0,073
100	0	10000	1e-09	3,12938e-16	0,067
100	1000	100	8,81e-11	6,82596e-13	0,64
100	1000	100	1e-10	7,00707e-13	0,574
100	1000	100	1e-09	7,78538e-13	0,551
100	1000	1000	8,81e-11	8,95074e-14	0,551
100	1000	1000	1e-10	6,72754e-14	0,533
100	1000	1000	1e-09	8,23572e-14	0,565
100	1000	10000	8,81e-11	4,03203e-15	0,242
100	1000	10000	1e-10	4,12406e-15	0,272
100	1000	10000	1e-09	4,16078e-15	0,25
100	1e+06	100	8,81e-11	7,3722e-10	0,665
100	1e+06	100	1e-10	6,90208e-10	0,647
100	1e+06	100	1e-09	6,5471e-10	0,656
100	1e+06	1000	8,81e-11	8,81717e-11	0,645
100	1e+06	1000	1e-10	5,91571e-11	0,709
100	1e+06	1000	1e-09	6,93028e-11	0,638
100	1e+06	10000	8,81e-11	7,13036e-12	0,663
100	1e+06	10000	1e-10	6,64311e-12	0,646
100	1e+06	10000	1e-09	7,2078e-12	0,666
1e+06	0	100	8,81e-11	1,1389e-14	0,072
1e+06	0	100	1e-10	7,73954e-14	0,073
1e+06	0	100	1e-09	4,12329e-13	0,292
1e+06	0	1000	8,81e-11	4,32986e-16	0,06
1e+06	0	1000	1e-10	4,40015e-16	0,063
1e+06	0	1000	1e-09	2,15508e-13	0,077
1e+06	0	10000	8,81e-11	8,05182e-16	0,075
1e+06	0	10000	1e-10	7,10065e-16	0,062
1e+06	0	10000	1e-09	3,11315e-16	0,082
1e+06	1000	100	8,81e-11	1,62211e-08	0,651
1e+06	1000	100	1e-10	3,60393e-08	0,648
1e+06	1000	100	1e-09	1,6084e-09	0,653
1e+06	1000	1000	8,81e-11	8,08364e-10	0,663
1e+06	1000	1000	1e-10	6,53435e-10	0,643
1e+06	1000	1000	1e-09	2,47749e-09	0,642
1e+06	1000	10000	8,81e-11	7,15491e-11	0,662
1e+06	1000	10000	1e-10	8,37989e-11	0,648
1e+06	1000	10000	1e-09	6,62518e-11	0,656
1e+06	1e+06	100	8,81e-11	41,5547	0,587
1e+06	1e+06	100	1e-10	104,159	0,601
1e+06	1e+06	100	1e-09	0,876893	0,668
1e+06	1e+06	1000	8,81e-11	0,882379	0,623
1e+06	1e+06	1000	1e-10	0,885383	0,597
1e+06	1e+06	1000	1e-09	9,13507	0,598
1e+06	1e+06	10000	8,81e-11	6,51854e-08	0,646
1e+06	1e+06	10000	1e-10	2,38386e-05	0,667
1e+06	1e+06	10000	1e-09	8,15956e-08	0,642
1e+09	0	100	8,81e-11	2,37081e-15	0,122
1e+09	0	100	1e-10	1,91553e-15	0,123
1e+09	0	100	1e-09	1,77984e-15	0,132
1e+09	0	1000	8,81e-11	2,09223e-15	0,14
1e+09	0	1000	1e-10	1,75518e-15	0,125
1e+09	0	1000	1e-09	1,6018e-15	0,132
1e+09	0	10000	8,81e-11	1,96308e-15	0,121
1e+09	0	10000	1e-10	2,06905e-15	0,119
1e+09	0	10000	1e-09	3,07676e-15	0,131
1e+09	1000	100	8,81e-11	1,26275e-11	0,647
1e+09	1000	100	1e-10	8,96387e-12	0,643
1e+09	1000	100	1e-09	6,72213e-12	0,656
1e+09	1000	1000	8,81e-11	1,13099e-11	0,65
1e+09	1000	1000	1e-10	8,9196e-12	0,651
1e+09	1000	1000	1e-09	9,80531e-13	0,67
1e+09	1000	10000	8,81e-11	1,23229e-11	0,658
1e+09	1000	10000	1e-10	1,04358e-09	0,641
1e+09	1000	10000	1e-09	1,07938e-12	0,642
1e+09	1e+06	100	8,81e-11	1,36374e-08	0,663
1e+09	1e+06	100	1e-10	1,0877e-08	0,635
1e+09	1e+06	100	1e-09	1,44894e-06	0,659
1e+09	1e+06	1000	8,81e-11	5,00829e-08	0,642
1e+09	1e+06	1000	1e-10	1,33456e-08	0,661
1e+09	1e+06	1000	1e-09	8,28672e-10	0,638
1e+09	1e+06	10000	8,81e-11	1,23137e-08	0,654
1e+09	1e+06	10000	1e-10	1,10559e-08	0,647
1e+09	1e+06	10000	1e-09	9,56888e-10	0,664
